student_id,school_name,governorate,city,grade,grade_label,study_hours,attendance_pct,assignments_done,quizzes_solved,login_frequency,missed_deadlines,retries,revision_sessions,time_per_task_min,final_score,learner_status
G10_S05_0078,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,2.86,67.1,3,14.0,28,1,1,5,35.5,62.6,average
G10_S07_0095,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,6.07,61.7,12,12.0,22,7,3,0,22.4,46.7,average
G12_S08_0084,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.69,84.6,8,0.0,14,9,4,4,23.7,17.3,at_risk
G10_S08_0054,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.84,74.5,14,6.0,17,0,4,6,46.5,80.2,strong
G10_S08_0109,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,2.73,100.0,15,3.0,4,7,0,6,40.7,61.9,average
G12_S08_0126,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.45,74.7,1,3.0,14,1,1,6,36.8,29.6,at_risk
G12_S04_0093,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.81,60.7,19,11.0,22,7,1,3,20.5,65.6,average
G12_S05_0054,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,0.0,86.0,13,4.0,21,0,3,7,60.0,52.2,average
G12_S08_0059,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,4.57,73.1,11,6.0,10,8,1,0,16.4,30.8,at_risk
G10_S10_0017,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,,71.6,13,11.0,5,6,1,6,16.7,46.2,average
G11_S10_0006,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,6.86,51.3,4,14.0,8,1,4,2,32.0,65.6,average
G11_S07_0033,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.75,99.8,11,0.0,27,2,3,7,32.8,46.0,average
G10_S10_0142,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.49,85.9,15,9.0,11,6,3,1,51.8,37.5,at_risk
G10_S06_0107,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.77,87.8,7,6.0,8,1,2,1,27.4,53.0,average
G10_S06_0062,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.98,92.1,18,10.0,17,1,0,1,18.7,77.6,strong
G11_S01_0081,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.7,73.2,7,14.0,19,7,1,6,27.0,72.5,strong
G10_S02_0089,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.49,86.9,18,8.0,29,4,0,7,38.1,98.7,strong
G10_S04_0112,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,,90.5,2,1.0,3,0,4,7,35.8,56.2,average
G12_S05_0070,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,8.02,73.7,18,13.0,19,2,2,3,49.8,100.0,strong
G10_S09_0043,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,5.17,55.6,11,12.0,21,5,4,6,29.6,54.1,average
G12_S07_0143,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.02,53.5,8,3.0,16,8,4,0,5.0,12.6,at_risk
G12_S04_0026,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,,94.8,18,10.0,6,8,0,3,27.7,60.5,average
G12_S08_0141,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,2.82,57.7,0,10.0,13,8,4,0,37.8,5.5,at_risk
G11_S06_0052,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.15,89.8,13,4.0,6,3,3,6,22.5,60.6,average
G12_S08_0138,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,7.88,,12,7.0,28,2,1,6,29.0,73.6,strong
G10_S10_0053,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,0.86,79.0,15,4.0,27,1,3,0,27.9,24.8,at_risk
G11_S07_0088,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.19,70.7,15,12.0,28,8,0,4,27.4,34.6,at_risk
G11_S01_0033,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.56,85.7,15,10.0,14,5,1,4,11.3,71.1,strong
G10_S10_0095,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,7.08,69.3,10,14.0,4,7,1,5,24.4,57.1,average
G12_S07_0016,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.43,74.7,6,4.0,3,5,2,5,30.8,39.5,at_risk
G11_S06_0129,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.56,69.9,11,3.0,17,0,4,4,32.1,59.8,average
G11_S02_0098,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,6.19,87.3,9,14.0,28,1,1,1,16.8,62.4,average
G12_S06_0079,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.23,,10,13.0,28,1,3,2,20.8,46.4,average
G12_S05_0033,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.16,80.0,14,7.0,3,1,3,6,18.5,68.6,average
G12_S08_0063,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,4.31,78.3,15,1.0,10,4,2,4,24.9,62.6,average
G11_S07_0126,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.25,80.2,19,0.0,1,4,4,5,28.7,57.1,average
G10_S08_0100,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,3.69,82.4,18,8.0,22,5,0,3,36.7,70.2,strong
G10_S07_0145,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,6.79,86.5,6,13.0,2,7,3,4,48.9,64.7,average
G12_S09_0005,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,,91.6,11,2.0,5,0,1,6,36.1,43.3,average
G10_S01_0094,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.43,83.7,4,,28,9,2,5,28.8,28.9,at_risk
G11_S06_0027,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.28,100.0,10,12.0,11,1,2,1,9.6,81.3,strong
G10_S04_0056,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.7,90.4,9,4.0,14,3,1,4,26.5,54.8,average
G11_S02_0137,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.42,74.9,1,10.0,21,6,4,6,25.5,41.9,average
G10_S05_0071,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.56,88.9,14,1.0,5,1,0,7,32.2,79.4,strong
G11_S08_0020,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,3.28,66.8,11,7.0,20,8,4,4,31.6,21.6,at_risk
G11_S01_0051,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.59,68.2,0,,23,1,0,3,26.5,54.0,average
G12_S10_0128,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.64,72.9,6,3.0,27,9,3,5,36.9,21.6,at_risk
G12_S08_0016,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,4.28,83.2,6,11.0,1,5,2,3,27.7,51.1,average
G12_S01_0059,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,2.52,65.0,1,5.0,23,3,4,6,17.1,22.5,at_risk
G12_S10_0108,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,3.93,96.2,16,14.0,21,7,1,3,31.7,64.4,average
G11_S01_0113,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,1.88,74.9,12,2.0,3,7,0,2,30.0,28.3,at_risk
G10_S01_0034,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.34,95.1,0,9.0,18,0,4,4,26.5,65.1,average
G12_S04_0110,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.8,57.3,17,13.0,1,8,2,3,16.1,54.1,average
G12_S02_0033,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.97,57.6,19,4.0,1,3,1,2,33.2,47.0,average
G10_S04_0145,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.56,82.0,19,10.0,21,8,4,6,32.1,67.0,average
G10_S01_0110,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,6.86,96.1,14,5.0,22,1,0,6,36.9,83.1,strong
G12_S02_0098,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.22,78.3,3,8.0,18,5,4,7,43.2,47.7,average
G12_S09_0079,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,5.54,61.3,13,7.0,26,2,2,1,23.3,39.2,at_risk
G11_S06_0098,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.26,76.3,1,4.0,9,8,1,3,39.8,13.1,at_risk
G10_S02_0030,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,6.17,94.5,17,9.0,5,9,2,6,26.2,80.2,strong
G12_S06_0095,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.6,82.7,2,3.0,28,1,4,3,39.6,38.9,at_risk
G12_S02_0062,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.88,50.3,14,14.0,28,5,1,1,33.8,57.6,average
G12_S07_0045,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.34,96.3,1,9.0,1,4,0,2,19.7,34.0,at_risk
G12_S04_0011,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,2.84,92.6,17,1.0,25,1,3,3,15.3,62.4,average
G11_S06_0143,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.88,69.7,18,1.0,6,8,3,6,27.9,53.1,average
G10_S04_0135,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.05,66.2,14,13.0,28,9,2,7,27.8,57.2,average
G11_S10_0045,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,4.0,83.9,6,12.0,5,9,2,3,34.9,46.4,average
G11_S08_0023,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,,65.3,13,,24,0,2,6,19.8,54.5,average
G12_S03_0038,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.11,66.4,0,0.0,22,6,3,5,32.2,26.8,at_risk
G12_S02_0006,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.73,86.9,2,10.0,13,3,2,1,39.3,57.2,average
G12_S09_0123,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,3.27,78.0,16,14.0,2,9,1,4,34.0,43.5,average
G10_S01_0121,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,5.61,93.7,9,9.0,14,5,0,3,35.9,61.1,average
G12_S08_0073,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.06,86.6,0,1.0,26,4,4,3,27.4,15.1,at_risk
G12_S03_0019,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,9.0,86.1,19,5.0,29,1,2,3,20.7,88.3,strong
G11_S05_0079,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,4.25,65.8,0,8.0,6,1,1,0,21.5,40.4,average
G11_S05_0078,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,4.56,84.6,19,4.0,2,8,2,4,28.9,57.6,average
G10_S08_0068,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,3.92,79.3,7,5.0,4,8,3,5,33.8,28.7,at_risk
G11_S09_0054,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,,61.1,10,2.0,11,8,3,1,30.0,32.8,at_risk
G12_S07_0082,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.92,74.3,12,10.0,2,2,4,1,21.9,56.1,average
G11_S01_0040,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,,73.9,17,8.0,20,8,3,7,40.6,64.8,average
G10_S08_0067,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,4.63,85.0,12,0.0,29,0,0,5,35.0,61.4,average
G12_S05_0061,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,4.83,97.3,11,14.0,6,3,3,0,10.6,71.9,strong
G12_S06_0096,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.02,54.3,15,7.0,25,9,1,6,40.6,29.3,at_risk
G12_S02_0099,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,3.81,76.6,6,9.0,9,7,4,7,31.3,58.7,average
G12_S07_0076,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.94,77.8,3,5.0,17,1,2,3,15.7,38.1,at_risk
G10_S07_0097,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.25,88.8,15,11.0,17,5,2,5,9.0,81.2,strong
G11_S07_0075,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.32,100.0,16,8.0,12,1,4,5,24.0,86.5,strong
G10_S01_0145,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.92,82.2,9,0.0,22,5,0,4,32.9,24.8,at_risk
G10_S03_0009,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,5.62,73.5,0,,28,6,1,4,27.6,32.4,at_risk
G10_S02_0026,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.17,84.6,3,13.0,1,5,1,7,38.7,58.9,average
G11_S03_0030,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,4.68,67.2,1,12.0,1,3,0,3,37.4,50.3,average
G11_S07_0095,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,3.14,60.9,14,5.0,22,5,0,5,14.6,36.1,at_risk
G10_S01_0046,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.81,100.0,17,8.0,8,1,4,2,31.5,67.1,average
G12_S03_0035,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.69,83.7,9,12.0,20,7,0,7,5.3,52.9,average
G12_S10_0147,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.21,100.0,16,12.0,13,9,4,2,39.9,70.0,strong
G11_S09_0118,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.22,87.3,5,10.0,5,0,0,3,18.3,65.6,average
G11_S09_0059,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,2.49,77.6,4,5.0,18,6,4,4,29.5,20.6,at_risk
G10_S04_0095,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.5,71.4,4,9.0,24,7,1,7,27.8,51.8,average
G10_S05_0022,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.08,77.9,5,9.0,12,4,1,7,16.1,56.8,average
G12_S10_0079,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,5.09,89.0,17,5.0,27,1,1,3,23.4,78.7,strong
G12_S08_0007,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,5.41,52.8,1,6.0,26,1,3,2,38.8,38.4,at_risk
G10_S06_0113,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,2.35,81.7,3,2.0,9,4,2,1,50.5,19.2,at_risk
G10_S03_0016,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,2.53,48.2,17,2.0,8,1,4,2,14.9,31.5,at_risk
G12_S06_0019,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.65,52.1,18,6.0,18,3,0,1,27.0,43.0,average
G11_S03_0078,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,5.83,68.8,8,14.0,26,5,2,7,40.8,67.1,average
G12_S03_0140,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,5.44,86.3,12,10.0,2,3,4,7,35.0,70.8,strong
G10_S01_0150,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,2.92,80.9,7,2.0,9,5,4,4,27.9,23.1,at_risk
G12_S03_0040,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.5,91.3,13,3.0,24,3,2,2,15.2,60.0,average
G10_S06_0148,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.98,71.1,11,11.0,23,5,2,5,18.1,49.2,average
G12_S05_0128,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.06,73.9,2,10.0,29,6,2,0,30.1,23.5,at_risk
G11_S04_0114,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.47,100.0,4,6.0,10,6,0,2,33.8,12.9,at_risk
G12_S02_0104,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.34,88.0,3,0.0,26,4,0,1,36.6,30.1,at_risk
G11_S01_0023,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.48,98.4,11,12.0,23,6,3,1,32.2,63.0,average
G11_S09_0064,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,6.16,76.6,19,3.0,6,2,0,2,8.7,85.0,strong
G10_S07_0046,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,7.74,90.5,11,13.0,6,7,1,6,59.5,79.0,strong
G11_S08_0045,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,7.33,80.1,11,6.0,5,6,1,1,51.2,34.7,at_risk
G10_S08_0137,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.39,67.6,12,9.0,8,6,1,2,33.6,58.0,average
G12_S06_0033,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,7.86,97.4,11,0.0,13,5,1,2,26.0,52.7,average
G10_S07_0121,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.43,83.2,17,2.0,28,7,2,6,20.8,69.6,average
G11_S01_0127,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,2.39,81.5,0,9.0,11,8,4,6,21.9,36.4,at_risk
G12_S10_0053,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.25,80.5,19,9.0,28,6,4,3,24.4,71.3,strong
G12_S07_0059,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.48,84.3,9,3.0,13,5,1,1,34.6,30.4,at_risk
G11_S07_0042,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.62,100.0,16,5.0,4,4,3,2,40.3,53.9,average
G12_S03_0062,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,4.83,80.7,10,6.0,9,9,2,1,43.6,28.1,at_risk
G11_S08_0094,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,3.95,,2,2.0,14,2,1,6,13.6,29.7,at_risk
G11_S10_0100,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,4.34,59.8,7,1.0,9,8,0,3,19.1,25.7,at_risk
G10_S06_0038,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,8.74,84.8,4,14.0,2,7,0,4,24.8,84.3,strong
G10_S01_0020,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,2.45,100.0,16,11.0,2,8,3,1,42.4,45.4,average
G10_S06_0061,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.87,,15,8.0,4,0,1,4,15.2,76.2,strong
G12_S01_0040,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,5.2,87.0,15,9.0,15,1,0,4,36.3,70.2,strong
G10_S04_0089,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.41,69.3,16,11.0,10,9,4,0,26.0,43.2,average
G11_S09_0052,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.51,69.2,14,7.0,24,1,1,4,22.7,80.0,strong
G12_S05_0058,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,4.29,62.0,12,1.0,27,5,0,7,33.6,55.4,average
G10_S07_0050,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,6.38,,11,14.0,3,4,0,4,36.7,70.6,strong
G10_S06_0122,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.76,59.2,3,5.0,11,6,0,2,31.5,0.0,at_risk
G10_S10_0021,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,2.58,89.9,10,3.0,25,3,2,1,28.0,26.8,at_risk
G12_S03_0132,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,7.38,67.4,3,2.0,1,0,1,7,22.9,58.5,average
G10_S04_0037,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.88,97.2,4,14.0,2,6,4,2,56.5,60.1,average
G11_S01_0073,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.75,84.0,7,11.0,13,2,4,5,26.4,67.0,average
G12_S01_0139,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.17,70.7,9,,4,1,0,6,11.5,46.9,average
G10_S02_0141,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.01,90.4,4,5.0,18,9,2,3,28.0,16.7,at_risk
G12_S03_0029,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.78,79.1,11,9.0,17,6,3,0,41.7,34.4,at_risk
G11_S08_0070,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.97,70.8,5,7.0,20,5,4,6,46.2,51.2,average
G10_S01_0071,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,6.52,66.7,7,9.0,3,9,1,4,14.0,43.5,average
G12_S03_0105,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,5.46,58.7,18,2.0,7,5,2,1,38.2,39.5,at_risk
G12_S09_0041,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,6.47,92.9,9,6.0,24,8,2,0,33.2,44.0,average
G11_S06_0102,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.13,71.7,13,0.0,13,2,2,5,33.8,58.1,average
G10_S06_0049,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,0.52,72.3,11,0.0,19,0,2,4,26.2,25.2,at_risk
G11_S01_0111,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,6.58,79.1,17,8.0,22,5,3,4,53.6,77.1,strong
G10_S06_0140,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.92,66.8,18,12.0,3,0,4,7,39.2,98.6,strong
G11_S03_0098,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,3.76,88.2,10,11.0,4,2,3,3,26.8,65.2,average
G12_S04_0105,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.51,62.1,4,5.0,23,3,4,2,10.9,35.7,at_risk
G11_S10_0016,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,4.33,79.5,12,1.0,13,4,3,1,32.0,44.6,average
G12_S04_0108,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,1.96,68.2,8,2.0,8,6,2,7,33.4,37.5,at_risk
G10_S05_0119,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.02,73.0,0,2.0,19,9,4,1,27.9,26.3,at_risk
G12_S01_0079,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.77,,17,8.0,17,9,2,4,18.8,49.8,average
G10_S01_0062,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,3.68,68.0,15,10.0,17,2,2,1,16.1,50.2,average
G12_S05_0084,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.95,93.4,19,8.0,22,3,2,0,35.7,65.5,average
G11_S01_0096,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,5.71,93.6,4,11.0,20,4,3,5,13.2,76.3,strong
G10_S09_0094,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,3.46,,18,,23,1,2,5,48.7,61.1,average
G10_S03_0019,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,2.43,77.7,5,13.0,9,6,3,1,11.7,32.2,at_risk
G11_S08_0035,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.52,77.9,15,0.0,27,2,2,1,24.9,31.2,at_risk
G11_S09_0051,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,5.46,86.4,14,3.0,9,5,3,3,28.5,56.3,average
G11_S05_0083,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,4.22,100.0,9,14.0,29,0,1,0,32.1,74.7,strong
G10_S06_0051,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.43,64.5,4,,27,3,3,6,21.3,31.7,at_risk
G12_S06_0106,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.74,75.3,7,3.0,14,8,4,7,33.0,46.9,average
G10_S07_0008,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.47,87.5,13,5.0,12,4,1,0,10.5,51.8,average
G11_S06_0069,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,,64.0,4,5.0,11,0,3,5,25.2,51.8,average
G10_S02_0065,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.02,69.2,4,11.0,10,3,2,2,27.9,40.4,average
G10_S09_0124,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,3.04,83.0,8,9.0,28,1,1,6,33.8,65.3,average
G10_S10_0057,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,2.46,88.9,4,8.0,5,7,0,0,24.9,21.7,at_risk
G12_S10_0043,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,8.26,80.6,9,12.0,5,2,2,7,39.8,96.5,strong
G12_S01_0016,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.94,,5,2.0,8,6,3,0,40.7,6.5,at_risk
G10_S03_0115,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.46,100.0,4,13.0,19,0,1,1,35.2,64.8,average
G12_S02_0124,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.29,71.3,0,5.0,29,5,0,4,39.0,34.0,at_risk
